,date,state,positive,tests,hospitalized,death_total,death,positive_total,pos_rate,death_rate,death_rate_est
34,2020-12-02,NJ,4296,42485,3287.0,17145.0,62,346206.0,10.111804166176297,4.952253860418364,0.49522538604183636
35,2020-12-02,NM,1544,12463,940.0,1629.0,40,100963.0,12.388670464575142,1.613462357497301,0.16134623574973012
36,2020-12-02,NV,2129,11141,1652.0,2201.0,35,156996.0,19.109595188941746,1.4019465464088257,0.14019465464088257
37,2020-12-02,NY,8973,193551,3924.0,26889.0,73,664238.0,4.635987414169908,4.048097218165777,0.40480972181657776
38,2020-12-02,OH,7835,34813,5208.0,6671.0,123,437928.0,22.50596041708557,1.5233097678157141,0.1523309767815714
39,2020-12-02,OK,2859,20129,1782.0,1812.0,54,202341.0,14.203388146455362,0.8955179622518421,0.08955179622518422
40,2020-12-02,OR,1506,5193,620.0,953.0,17,78160.0,29.000577700751013,1.219293756397134,0.12192937563971341
41,2020-12-02,PA,8291,24470,4982.0,10757.0,194,375431.0,33.88230486309767,2.865240217243648,0.28652402172436475
42,2020-12-02,PR,388,388,638.0,1144.0,22,53708.0,100.0,2.1300364936322334,0.21300364936322336
43,2020-12-02,RI,1099,12617,408.0,1391.0,11,59005.0,8.710470000792583,2.357427336666384,0.2357427336666384
44,2020-12-02,SC,1923,15875,911.0,4444.0,40,220835.0,12.113385826771655,2.012362170851541,0.20123621708515405
45,2020-12-02,SD,1291,2007,531.0,995.0,47,82203.0,64.32486297957149,1.2104181112611463,0.12104181112611462
46,2020-12-02,TN,4099,23156,2744.0,4688.0,50,384285.0,17.701675591639315,1.219927918081632,0.12199279180816322
47,2020-12-02,TX,16424,62344,9109.0,21756.0,207,1200674.0,26.344155010907222,1.8119822699583736,0.18119822699583732
48,2020-12-02,UT,4004,12722,584.0,906.0,16,202220.0,31.473038830372584,0.44802690139452084,0.04480269013945208
49,2020-12-02,VA,2417,9470,1860.0,4113.0,20,242480.0,25.52270327349525,1.6962223688551634,0.16962223688551634
50,2020-12-02,VI,13,232,,23.0,0,1563.0,5.603448275862069,1.471529110684581,0.1471529110684581
51,2020-12-02,VT,0,3942,33.0,74.0,2,4461.0,0.0,1.658820892176642,0.1658820892176642
52,2020-12-02,WA,2197,0,981.0,2805.0,31,167216.0,inf,1.6774710554013967,0.16774710554013972
53,2020-12-02,WI,4565,26098,1780.0,3703.0,92,420930.0,17.491761820829183,0.8797187180766398,0.08797187180766398
54,2020-12-02,WV,1087,10654,622.0,778.0,20,49905.0,10.202740754646141,1.5589620278529206,0.15589620278529207
55,2020-12-02,WY,702,-11262,234.0,230.0,0,34507.0,-6.233351092168354,0.6665314284058307,0.06665314284058307
56,2020-12-01,AK,511,7232,155.0,122.0,1,31834.0,7.065818584070796,0.3832380473707357,0.03832380473707357
57,2020-12-01,AL,3376,9495,1785.0,3638.0,60,252900.0,35.55555555555556,1.4385132463424277,0.14385132463424277
58,2020-12-01,AR,1950,7996,1074.0,2512.0,10,159309.0,24.387193596798397,1.576809847529016,0.1576809847529016
59,2020-12-01,AS,0,0,,0.0,0,0.0,,,
60,2020-12-01,AZ,10322,18225,2594.0,6687.0,48,337139.0,56.636488340192045,1.9834548954585498,0.19834548954585496
61,2020-12-01,CA,12221,136142,9049.0,19211.0,70,1225189.0,8.976656726065432,1.5680029774997981,0.15680029774997978
62,2020-12-01,CO,4405,36690,1977.0,2695.0,39,237310.0,12.005996184246388,1.1356453583919768,0.11356453583919766
63,2020-12-01,CT,1459,24756,1152.0,5040.0,20,118754.0,5.8935207626434,4.244067568250333,0.42440675682503326
64,2020-12-01,DC,133,2153,160.0,685.0,5,21685.0,6.177426846261032,3.1588655752824533,0.31588655752824535
65,2020-12-01,DE,689,3754,246.0,777.0,5,36343.0,18.353755993606818,2.1379632941694413,0.2137963294169441
66,2020-12-01,FL,8540,89717,4282.0,18916.0,82,991910.0,9.518820290468918,1.9070278553497795,0.19070278553497796
67,2020-12-01,GA,2796,24519,2634.0,9515.0,63,424929.0,11.403401443778293,2.2391976071296615,0.22391976071296618
68,2020-12-01,GU,37,619,46.0,112.0,0,6889.0,5.977382875605816,1.6257802293511394,0.16257802293511395
69,2020-12-01,HI,43,3402,56.0,244.0,0,18266.0,1.2639623750734863,1.3358151757363408,0.13358151757363407
70,2020-12-01,IA,988,2176,1172.0,2431.0,28,203398.0,45.404411764705884,1.1951936597213344,0.11951936597213346
71,2020-12-01,ID,1214,1639,446.0,929.0,9,101698.0,74.06955460646736,0.9134889575016224,0.09134889575016224
72,2020-12-01,IL,12542,116081,5835.0,13131.0,146,738846.0,10.804524426908795,1.7772309791214949,0.1777230979121495
73,2020-12-01,IN,5396,36023,3460.0,5864.0,141,344373.0,14.979318768564529,1.7028048075778297,0.170280480757783
74,2020-12-01,KS,0,0,854.0,1560.0,0,157446.0,,0.9908158987843452,0.0990815898784345
75,2020-12-01,KY,4127,25132,1777.0,1943.0,35,183168.0,16.421295559446126,1.0607748078266948,0.10607748078266946
76,2020-12-01,LA,5326,50732,1280.0,6455.0,35,237740.0,10.498304817472206,2.7151510052999073,0.2715151005299907
77,2020-12-01,MA,3073,59833,1191.0,10778.0,30,229205.0,5.1359617602326475,4.702340699373923,0.47023406993739225
78,2020-12-01,MD,2765,30696,1583.0,4673.0,32,201135.0,9.007688298149596,2.3233151863176476,0.23233151863176474
79,2020-12-01,ME,219,5910,139.0,214.0,20,11976.0,3.705583756345178,1.7869071476285907,0.17869071476285905
80,2020-12-01,MI,6511,39253,4310.0,9759.0,195,395453.0,16.587267215244694,2.4678027477348765,0.2467802747734876
81,2020-12-01,MN,3549,23306,1840.0,3615.0,22,322312.0,15.227838324894877,1.1215840552011715,0.11215840552011715
82,2020-12-01,MO,2929,12723,2599.0,4006.0,177,302691.0,23.021300007859782,1.3234618802673352,0.13234618802673354
83,2020-12-01,MP,0,263,,2.0,0,106.0,0.0,1.8867924528301887,0.18867924528301888
84,2020-12-01,MS,1141,1141,1158.0,3836.0,29,154411.0,100.0,2.484278969762517,0.24842789697625167
85,2020-12-01,MT,1007,4874,495.0,698.0,17,63205.0,20.66064833812064,1.10434301083775,0.11043430108377503
86,2020-12-01,NC,2883,27753,2033.0,5284.0,23,367395.0,10.388066155010268,1.4382340532669198,0.14382340532669197
87,2020-12-01,ND,403,3055,320.0,960.0,27,79655.0,13.191489361702127,1.2051974138472161,0.12051974138472162
88,2020-12-01,NE,1941,16164,907.0,1018.0,29,128407.0,12.008166295471417,0.7927916702360464,0.07927916702360463
89,2020-12-01,NH,772,7941,160.0,528.0,2,21766.0,9.721697519204131,2.4258017090875676,0.24258017090875678
90,2020-12-01,NJ,4606,4606,3129.0,17083.0,90,341910.0,100.0,4.996344067152174,0.4996344067152174
91,2020-12-01,NM,2324,21468,909.0,1589.0,21,99419.0,10.82541457052357,1.598286041903459,0.15982860419034592
92,2020-12-01,NV,2698,15759,1589.0,2166.0,22,154867.0,17.120375658353957,1.3986194605693918,0.1398619460569392
93,2020-12-01,NY,7285,146675,3774.0,26816.0,69,655265.0,4.96676325208795,4.092390101714574,0.40923901017145736
94,2020-12-01,OH,9030,54334,5226.0,6548.0,119,430093.0,16.619427982478744,1.5224614211344987,0.15224614211344986
95,2020-12-01,OK,1737,51737,1718.0,1758.0,15,199482.0,3.3573651352030462,0.881282521731284,0.0881282521731284
96,2020-12-01,OR,1223,-2035,625.0,936.0,24,76654.0,-60.0982800982801,1.2210713074334019,0.1221071307433402
97,2020-12-01,PA,5676,14072,4744.0,10563.0,180,367140.0,40.33541785105174,2.8771041019774475,0.28771041019774474
98,2020-12-01,PR,775,775,638.0,1122.0,16,53320.0,100.0,2.1042760690172546,0.2104276069017254
99,2020-12-01,RI,1183,11754,410.0,1380.0,7,57906.0,10.064658839543986,2.3831727282146926,0.23831727282146928
100,2020-12-01,SC,1425,17563,980.0,4404.0,23,218912.0,8.113648010021066,2.0117672854845785,0.20117672854845786
101,2020-12-01,SD,448,1681,547.0,948.0,2,80912.0,26.650803093396785,1.1716432667589478,0.1171643266758948
102,2020-12-01,TN,5693,36797,2632.0,4638.0,36,380186.0,15.471369948637118,1.2199291925531188,0.12199291925531186
103,2020-12-01,TX,16139,108443,9047.0,21549.0,170,1184250.0,14.882472819822395,1.819632678910703,0.18196326789107028
104,2020-12-01,UT,2510,11548,587.0,890.0,19,198216.0,21.735365431243505,0.44900512572143525,0.044900512572143524
105,2020-12-01,VA,2228,15099,1757.0,4093.0,31,240063.0,14.755944102258429,1.7049691122746946,0.17049691122746946
106,2020-12-01,VI,6,251,,23.0,0,1550.0,2.3904382470119523,1.4838709677419355,0.14838709677419354
107,2020-12-01,VT,101,2679,32.0,72.0,3,4461.0,3.7700634565136246,1.6139878950907869,0.16139878950907868
108,2020-12-01,WA,2319,0,917.0,2774.0,71,165019.0,inf,1.6810185493791625,0.16810185493791624
109,2020-12-01,WI,4635,27071,1827.0,3611.0,117,416365.0,17.121643086697944,0.8672679019610198,0.08672679019610198
110,2020-12-01,WV,976,11076,595.0,758.0,23,48818.0,8.811845431563741,1.5527059691097547,0.15527059691097547
111,2020-12-01,WY,500,0,239.0,230.0,15,33805.0,inf,0.6803727259281172,0.06803727259281171
112,2020-11-30,AK,507,5216,162.0,121.0,0,31323.0,9.720092024539877,0.3862976087858762,0.03862976087858762
113,2020-11-30,AL,2295,4634,1717.0,3578.0,1,249524.0,49.52524816573155,1.4339302031067152,0.14339302031067153
114,2020-11-30,AR,1112,7629,1063.0,2502.0,32,157359.0,14.575960152051382,1.58999485253465,0.158999485253465
115,2020-11-30,AS,0,0,,0.0,0,0.0,,,
116,2020-11-30,AZ,822,17364,2513.0,6639.0,5,326817.0,4.733932273669661,2.03141207464728,0.20314120746472794
117,2020-11-30,CA,14034,217670,8578.0,19141.0,20,1212968.0,6.447374465934671,1.578030088180397,0.15780300881803971
118,2020-11-30,CO,4133,43725,1940.0,2656.0,135,232905.0,9.45225843339051,1.1403791245357549,0.11403791245357549
119,2020-11-30,CT,4714,106837,1098.0,5020.0,59,117295.0,4.412329062029072,4.27980732341532,0.42798073234153206
120,2020-11-30,DC,104,4914,158.0,680.0,0,21552.0,2.1164021164021163,3.155159613956941,0.31551596139569416
121,2020-11-30,DE,403,10970,243.0,772.0,2,35654.0,3.673655423883318,2.1652549503562013,0.21652549503562013
122,2020-11-30,FL,6426,71417,4159.0,18834.0,98,983370.0,8.997857652939777,1.9152506177735746,0.19152506177735745
123,2020-11-30,GA,1532,11521,2574.0,9452.0,10,422133.0,13.297456817984548,2.23910473713261,0.22391047371326098
124,2020-11-30,GU,34,1168,47.0,112.0,0,6852.0,2.910958904109589,1.6345592527729131,0.1634559252772913
125,2020-11-30,HI,85,4525,60.0,244.0,0,18223.0,1.8784530386740332,1.3389672392032048,0.13389672392032048
126,2020-11-30,IA,1143,2831,1162.0,2403.0,36,202410.0,40.37442599788061,1.1871943085815917,0.11871943085815918
127,2020-11-30,ID,824,1893,470.0,920.0,7,100484.0,43.52879027997887,0.9155686477449145,0.09155686477449146
128,2020-11-30,IL,6190,66980,5849.0,12985.0,103,726304.0,9.241564646163033,1.7878188747411552,0.17878188747411553
129,2020-11-30,IN,5665,37936,3401.0,5723.0,38,338977.0,14.933045128637707,1.6883151364251854,0.16883151364251853
130,2020-11-30,KS,4425,10460,854.0,1560.0,31,157446.0,42.30401529636711,0.9908158987843452,0.0990815898784345
131,2020-11-30,KY,2116,34592,1741.0,1908.0,12,179041.0,6.117021276595745,1.0656776939360257,0.10656776939360257
132,2020-11-30,LA,169,1013,1241.0,6420.0,13,232414.0,16.683119447186577,2.762312081027821,0.2762312081027821
133,2020-11-30,MA,1168,29194,1174.0,10748.0,26,226132.0,4.00082208673015,4.752976137831001,0.47529761378310015
134,2020-11-30,MD,1923,27350,1527.0,4641.0,16,198370.0,7.0310786106032905,2.339567474920603,0.23395674749206027
135,2020-11-30,ME,249,34228,139.0,194.0,3,11757.0,0.7274745822133926,1.6500808029259164,0.16500808029259165
136,2020-11-30,MI,10790,102895,4326.0,9564.0,97,388942.0,10.486418193303853,2.4589784595132436,0.24589784595132436
137,2020-11-30,MN,5794,39881,1840.0,3593.0,15,318763.0,14.528221458840049,1.127169715431214,0.11271697154312138
138,2020-11-30,MO,3829,17868,2498.0,3829.0,6,299762.0,21.42937094246698,1.2773466950447354,0.12773466950447354
139,2020-11-30,MP,2,2,,2.0,0,106.0,100.0,1.8867924528301887,0.18867924528301888
140,2020-11-30,MS,1485,36608,1115.0,3807.0,1,153270.0,4.056490384615385,2.4838520258367587,0.24838520258367586
141,2020-11-30,MT,397,5798,477.0,681.0,10,62198.0,6.847188685753708,1.094890510948905,0.10948905109489052
142,2020-11-30,NC,2734,29796,1966.0,5261.0,21,364512.0,9.17572828567593,1.4432995347203932,0.14432995347203934
143,2020-11-30,ND,594,7089,333.0,933.0,12,79252.0,8.37917900973339,1.1772573562812294,0.11772573562812294
144,2020-11-30,NE,1143,5945,896.0,989.0,0,126466.0,19.226240538267454,0.7820283712618411,0.0782028371261841
145,2020-11-30,NH,514,6496,160.0,526.0,0,20994.0,7.912561576354679,2.5054777555492045,0.25054777555492047
146,2020-11-30,NJ,3190,139073,2961.0,16993.0,15,337304.0,2.2937593925492368,5.037888670161041,0.5037888670161041
147,2020-11-30,NM,1678,11120,876.0,1568.0,28,97095.0,15.089928057553955,1.6149132293114992,0.1614913229311499
148,2020-11-30,NV,1642,10793,1545.0,2144.0,8,152169.0,15.213564347262116,1.408959774987021,0.14089597749870209
149,2020-11-30,NY,6819,148974,3532.0,26747.0,57,647980.0,4.577308792138226,4.127750856507917,0.4127750856507917
150,2020-11-30,OH,6631,45112,5060.0,6429.0,30,421063.0,14.698971448838446,1.52684990132118,0.152684990132118
151,2020-11-30,OK,2200,2200,1653.0,1743.0,7,197745.0,100.0,0.8814382158840931,0.08814382158840932
152,2020-11-30,OR,1311,1311,584.0,912.0,7,75431.0,100.0,1.2090519812809057,0.12090519812809057
153,2020-11-30,PA,4268,13440,4631.0,10383.0,32,361464.0,31.75595238095238,2.872485226744572,0.2872485226744572
154,2020-11-30,PR,843,843,622.0,1106.0,12,52545.0,100.0,2.1048624988105433,0.21048624988105435
155,2020-11-30,RI,651,7114,365.0,1373.0,8,56723.0,9.15096991847062,2.420534880031028,0.24205348800310278
156,2020-11-30,SC,1358,12876,925.0,4381.0,28,217487.0,10.546753650201927,2.014373272885276,0.2014373272885276
157,2020-11-30,SD,564,1108,546.0,946.0,3,80464.0,50.90252707581227,1.175681049910519,0.11756810499105189
158,2020-11-30,TN,7975,55985,2534.0,4602.0,48,374493.0,14.244887023309815,1.2288614206407062,0.12288614206407063
159,2020-11-30,TX,10838,58082,8900.0,21379.0,22,1168111.0,18.659825763575636,1.83021990204698,0.18302199020469803
160,2020-11-30,UT,1897,7014,573.0,871.0,3,195706.0,27.045908183632733,0.4450553381092046,0.04450553381092046
161,2020-11-30,VA,1893,16984,1658.0,4062.0,4,237835.0,11.145784267545926,1.7079067420690814,0.17079067420690813
162,2020-11-30,VI,0,0,,23.0,0,1544.0,,1.4896373056994818,0.1489637305699482
163,2020-11-30,VT,67,1963,25.0,69.0,2,4360.0,3.413143148242486,1.5825688073394497,0.15825688073394495
164,2020-11-30,WA,2066,0,893.0,2703.0,0,162700.0,inf,1.661339889366933,0.1661339889366933
165,2020-11-30,WI,2676,27880,1845.0,3494.0,7,411730.0,9.598278335724533,0.8486143832122993,0.08486143832122993
166,2020-11-30,WV,845,8725,597.0,735.0,6,47842.0,9.684813753581661,1.536307010576481,0.1536307010576481
167,2020-11-30,WY,816,26211,247.0,215.0,0,33305.0,3.113196749456335,0.6455487164089476,0.06455487164089475
168,2020-11-29,AK,612,7126,159.0,121.0,0,30816.0,8.588268313219197,0.3926531671858775,0.039265316718587746
169,2020-11-29,AL,2236,5811,1609.0,3577.0,5,247229.0,38.47874720357942,1.4468367384085201,0.144683673840852
170,2020-11-29,AR,1221,10243,1030.0,2470.0,21,156247.0,11.920335839109637,1.5808303519427573,0.15808303519427575
171,2020-11-29,AS,0,0,,0.0,0,0.0,,,
172,2020-11-29,AZ,3221,18441,2458.0,6634.0,10,325995.0,17.466514831082915,2.0350005368180493,0.20350005368180496
173,2020-11-29,CA,15614,234319,8198.0,19121.0,32,1198934.0,6.663565481245652,1.5948334103461907,0.15948334103461909
174,2020-11-29,CO,3489,31899,1847.0,2521.0,0,228772.0,10.937646948180193,1.1019705208679385,0.11019705208679385
175,2020-11-29,CT,0,0,1017.0,4961.0,0,112581.0,,4.406605022161822,0.4406605022161821
176,2020-11-29,DC,140,5004,145.0,680.0,2,21448.0,2.7977617905675456,3.1704587840358074,0.3170458784035807
177,2020-11-29,DE,581,9274,211.0,770.0,7,35251.0,6.264826396376969,2.184335196164648,0.2184335196164648
178,2020-11-29,FL,7131,85090,4059.0,18736.0,59,976944.0,8.38053825361382,1.9178171932065706,0.19178171932065707
179,2020-11-29,GA,1665,13903,2493.0,9442.0,18,420601.0,11.975832554125008,2.244882917539426,0.22448829175394255
180,2020-11-29,GU,36,36,44.0,112.0,0,6818.0,100.0,1.642710472279261,0.16427104722792607
181,2020-11-29,HI,56,5517,60.0,244.0,4,18138.0,1.0150444081928585,1.3452420333002537,0.13452420333002535
182,2020-11-29,IA,1584,4304,1175.0,2367.0,7,201267.0,36.80297397769517,1.1760497249921746,0.11760497249921746
183,2020-11-29,ID,1160,2249,470.0,913.0,4,99660.0,51.57847932414407,0.9161147902869757,0.09161147902869757
184,2020-11-29,IL,7178,62740,5858.0,12882.0,44,720114.0,11.440867070449475,1.788883426790758,0.1788883426790758
185,2020-11-29,IN,4304,38627,3392.0,5685.0,22,333312.0,11.142465115074948,1.7056091589861753,0.17056091589861752
186,2020-11-29,KS,0,0,802.0,1529.0,0,153021.0,,0.999209258859895,0.09992092588598951
187,2020-11-29,KY,2743,0,1722.0,1896.0,11,176925.0,inf,1.0716405256464603,0.10716405256464603
188,2020-11-29,LA,1643,23963,1196.0,6407.0,16,232245.0,6.85640362225097,2.7587246227044715,0.27587246227044715
189,2020-11-29,MA,2495,48685,1081.0,10722.0,46,224964.0,5.124781760295779,4.766095908678722,0.47660959086787225
190,2020-11-29,MD,1999,39249,1461.0,4625.0,23,196447.0,5.093123391678769,2.3543245760943154,0.23543245760943154
191,2020-11-29,ME,220,220,125.0,191.0,0,11508.0,100.0,1.6597149808828642,0.16597149808828643
192,2020-11-29,MI,0,0,4097.0,9467.0,0,378152.0,,2.5034906598404874,0.25034906598404877
193,2020-11-29,MN,8946,89486,1785.0,3578.0,57,312969.0,9.99709451757817,1.1432442190760106,0.11432442190760106
194,2020-11-29,MO,3193,16361,2654.0,3823.0,6,295933.0,19.51592200965711,1.2918464652472013,0.12918464652472011
195,2020-11-29,MP,0,0,,2.0,0,104.0,,1.9230769230769231,0.19230769230769232
196,2020-11-29,MS,1845,1845,1058.0,3806.0,27,151785.0,100.0,2.5074941529136607,0.2507494152913661
197,2020-11-29,MT,956,4830,461.0,671.0,2,61801.0,19.79296066252588,1.0857429491432178,0.10857429491432177
198,2020-11-29,NC,3820,41634,1885.0,5240.0,21,361778.0,9.175193351587644,1.4484020587210942,0.1448402058721094
199,2020-11-29,ND,723,8920,337.0,921.0,0,78658.0,8.105381165919283,1.1708917084085535,0.11708917084085535
200,2020-11-29,NE,1257,8881,911.0,989.0,5,125323.0,14.153811507713096,0.7891608084709111,0.07891608084709112
201,2020-11-29,NH,478,25100,146.0,526.0,3,20480.0,1.904382470119522,2.568359375,0.2568359375
202,2020-11-29,NJ,3839,3839,2877.0,16978.0,13,334114.0,100.0,5.081499129039789,0.5081499129039789
203,2020-11-29,NM,1435,10969,919.0,1540.0,13,95417.0,13.082322910019146,1.6139681608099186,0.16139681608099185
204,2020-11-29,NV,1298,4490,1460.0,2136.0,17,150527.0,28.908685968819597,1.4190145289549383,0.14190145289549383
205,2020-11-29,NY,6723,157320,3372.0,26690.0,58,641161.0,4.273455377574371,4.162760991389058,0.41627609913890584
206,2020-11-29,OH,7729,54776,4908.0,6399.0,21,414432.0,14.11019424565503,1.544041000694927,0.1544041000694927
207,2020-11-29,OK,1721,1721,1653.0,1736.0,19,195545.0,100.0,0.887775192410954,0.08877751924109539
208,2020-11-29,OR,1614,9656,569.0,905.0,9,74120.0,16.71499585749793,1.2209929843497032,0.12209929843497033
209,2020-11-29,PA,5529,19942,4405.0,10351.0,76,357196.0,27.725403670644873,2.8978488000985454,0.28978488000985453
210,2020-11-29,PR,121,121,606.0,1094.0,11,51702.0,100.0,2.1159723028122706,0.21159723028122704
211,2020-11-29,RI,1055,12791,365.0,1365.0,2,56072.0,8.247986865764991,2.4343700955913827,0.24343700955913825
212,2020-11-29,SC,1218,16354,879.0,4353.0,7,216129.0,7.4477192124250955,2.0140749274738696,0.20140749274738695
213,2020-11-29,SD,801,2368,544.0,943.0,1,79900.0,33.826013513513516,1.1802252816020025,0.11802252816020026
214,2020-11-29,TN,3052,19130,2408.0,4554.0,13,366518.0,15.953998954521694,1.242503778804861,0.1242503778804861
215,2020-11-29,TX,6204,66828,8634.0,21357.0,48,1157273.0,9.283533848087627,1.845459109475465,0.18454591094754652
216,2020-11-29,UT,1722,8947,575.0,868.0,5,193809.0,19.246674863082596,0.44786361830461946,0.044786361830461946
217,2020-11-29,VA,2325,14135,1628.0,4058.0,4,235942.0,16.448532012734347,1.7199142162056777,0.17199142162056777
218,2020-11-29,VI,6,55,,23.0,0,1544.0,10.909090909090908,1.4896373056994818,0.1489637305699482
219,2020-11-29,VT,70,3499,21.0,67.0,0,4293.0,2.0005715918833955,1.5606801770323782,0.15606801770323783
220,2020-11-29,WA,2467,0,891.0,2703.0,0,160634.0,inf,1.6827072724329843,0.16827072724329842
221,2020-11-29,WI,4055,25061,1824.0,3487.0,23,409054.0,16.180519532341087,0.852454688134085,0.0852454688134085
222,2020-11-29,WV,1152,14211,556.0,729.0,11,46997.0,8.106396453451552,1.551162840181288,0.1551162840181288
223,2020-11-29,WY,560,0,225.0,215.0,0,32489.0,inf,0.6617624426729047,0.06617624426729048
224,2020-11-28,AK,650,8281,155.0,121.0,2,30204.0,7.849293563579278,0.4006091908356509,0.04006091908356509
225,2020-11-28,AL,2119,6189,1571.0,3572.0,0,244993.0,34.23816448537728,1.4580008408403506,0.14580008408403505
226,2020-11-28,AR,1349,9591,1010.0,2449.0,13,155026.0,14.065269523511626,1.5797350121915035,0.15797350121915033
227,2020-11-28,AS,0,0,,0.0,0,0.0,,,
228,2020-11-28,AZ,4136,14367,2383.0,6624.0,36,322774.0,28.788195169485626,2.0522099053827136,0.20522099053827134
229,2020-11-28,CA,11996,257264,7684.0,19089.0,56,1183320.0,4.662914360345793,1.6131731061758443,0.16131731061758442
230,2020-11-28,CO,4330,51389,1852.0,2521.0,0,225283.0,8.425927727723833,1.1190369446429602,0.11190369446429602
231,2020-11-28,CT,0,0,1017.0,4961.0,0,112581.0,,4.406605022161822,0.4406605022161821
232,2020-11-28,DC,371,12899,157.0,678.0,1,21308.0,2.876191952864563,3.1819035104186226,0.3181903510418622
233,2020-11-28,DE,500,10939,202.0,763.0,0,34670.0,4.570801718621446,2.2007499278915486,0.22007499278915488
234,2020-11-28,FL,6062,79276,3918.0,18677.0,81,969813.0,7.646702659064535,1.9258351867834316,0.19258351867834314
235,2020-11-28,GA,2633,30611,2370.0,9424.0,44,418936.0,8.601483126980497,2.2495082781140794,0.22495082781140793
236,2020-11-28,GU,14,14,43.0,112.0,0,6782.0,100.0,1.6514302565614862,0.16514302565614863
237,2020-11-28,HI,76,4157,60.0,240.0,0,18082.0,1.828241520327159,1.3272868045570179,0.1327286804557018
238,2020-11-28,IA,1461,3203,1221.0,2360.0,8,199683.0,45.61348735560412,1.1818732691315736,0.11818732691315735
239,2020-11-28,ID,1997,4449,470.0,909.0,14,98500.0,44.88649134636997,0.9228426395939087,0.09228426395939086
240,2020-11-28,IL,7873,79055,5775.0,12838.0,152,712936.0,9.958889380810827,1.8007226455109575,0.18007226455109573
241,2020-11-28,IN,4471,34805,3381.0,5663.0,69,329008.0,12.845855480534407,1.7212347420123522,0.17212347420123522
242,2020-11-28,KS,0,0,802.0,1529.0,0,153021.0,,0.999209258859895,0.09992092588598951
243,2020-11-28,KY,2427,19970,1722.0,1885.0,14,174182.0,12.15322984476715,1.0822013755726767,0.10822013755726767
244,2020-11-28,LA,0,0,1074.0,6391.0,0,230602.0,,2.771441704755379,0.27714417047553797
245,2020-11-28,MA,3217,72269,1045.0,10676.0,41,222469.0,4.45142453887559,4.798870853916726,0.4798870853916726
246,2020-11-28,MD,1590,27708,1446.0,4602.0,33,194448.0,5.738414898224339,2.366699580350531,0.23666995803505306
247,2020-11-28,ME,23,23,125.0,191.0,1,11288.0,100.0,1.692062367115521,0.1692062367115521
248,2020-11-28,MI,8351,60684,4097.0,9467.0,110,378152.0,13.761452771735547,2.5034906598404874,0.25034906598404877
249,2020-11-28,MN,9022,105119,1785.0,3521.0,45,304023.0,8.582653944577098,1.158136062074251,0.1158136062074251
250,2020-11-28,MO,2204,14329,2813.0,3817.0,8,292740.0,15.381394375043616,1.3038874086219854,0.13038874086219854
251,2020-11-28,MP,0,0,,2.0,0,104.0,,1.9230769230769231,0.19230769230769232
252,2020-11-28,MS,1553,1553,1058.0,3779.0,10,149940.0,100.0,2.5203414699213016,0.25203414699213017
253,2020-11-28,MT,1049,2879,461.0,669.0,12,60845.0,36.436262591177496,1.0995151614758814,0.10995151614758814
254,2020-11-28,NC,3444,52032,1840.0,5219.0,9,357958.0,6.619003690036901,1.4579922784237258,0.14579922784237256
255,2020-11-28,ND,703,6923,345.0,921.0,13,77935.0,10.154557272858588,1.181754025790723,0.1181754025790723
256,2020-11-28,NE,1114,6744,931.0,984.0,2,124066.0,16.51838671411625,0.7931262392597489,0.07931262392597488
257,2020-11-28,NH,689,0,133.0,523.0,6,20002.0,inf,2.6147385261473852,0.26147385261473854
258,2020-11-28,NJ,3802,107677,2830.0,16965.0,23,330275.0,3.530930467973662,5.1366285671031715,0.5136628567103172
259,2020-11-28,NM,2130,14455,854.0,1527.0,23,93982.0,14.735385679695606,1.624779213040795,0.1624779213040795
260,2020-11-28,NV,2912,15811,1460.0,2119.0,24,149229.0,18.4175573967491,1.4199652882482627,0.14199652882482627
261,2020-11-28,NY,6063,152355,3287.0,26632.0,44,634438.0,3.9795215122575565,4.197730905147548,0.4197730905147548
262,2020-11-28,OH,6895,109168,4740.0,6378.0,32,406703.0,6.315953392935658,1.568220544230065,0.15682205442300645
263,2020-11-28,OK,6257,6257,1653.0,1717.0,13,193824.0,100.0,0.8858552088492653,0.08858552088492654
264,2020-11-28,OR,1674,1714,569.0,896.0,11,72506.0,97.66627771295215,1.2357597991890326,0.12357597991890326
265,2020-11-28,PA,8053,26442,4253.0,10275.0,41,351667.0,30.455336207548594,2.921798178390352,0.29217981783903524
266,2020-11-28,PR,903,903,573.0,1083.0,7,51581.0,100.0,2.099610321630058,0.20996103216300577
267,2020-11-28,RI,1063,11234,349.0,1363.0,17,55017.0,9.462346448282002,2.477416071396114,0.24774160713961138
268,2020-11-28,SC,1791,31196,879.0,4346.0,0,214911.0,5.741120656494422,2.022232459017919,0.2022232459017919
269,2020-11-28,SD,819,1892,539.0,942.0,54,79099.0,43.287526427061316,1.190912653763006,0.11909126537630059
270,2020-11-28,TN,6750,43687,2450.0,4541.0,15,363466.0,15.450820610250188,1.2493603253124088,0.12493603253124089
271,2020-11-28,TX,4024,138290,8597.0,21309.0,102,1151069.0,2.909827174777641,1.8512356774441845,0.18512356774441843
272,2020-11-28,UT,2043,10682,581.0,863.0,14,192087.0,19.1256319041378,0.4492755886655526,0.04492755886655526
